"name","time","date","status","czasObslugi","lp","idGrupy","liczbaCzynnychStan","nazwaGrupy","literaGrupy","liczbaKlwKolejce","aktualnyNumer"
"UD_Targowek","10:00","2020-01-02",1,10,21,347,0,"U: Archiwum USC | Odpisy aktów","U",0,""
"UD_Targowek","10:00","2020-01-02",1,30,22,544,4,"Q: Deklaracje na podatek od nieruchomości","Q",0,"Q008"
"UD_Rembertow","10:01","2020-01-02",NA,13,NA,124,2,"Rejestracja pojazdów","R",0,"R009"
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,125,2,"Prawa jazdy","R",0,""
"UD_Rembertow","10:01","2020-01-02",NA,2,NA,126,2,"Ewidencja ludności","E",0,"E004"
"UD_Rembertow","10:01","2020-01-02",NA,31,NA,127,2,"Dowody osobiste","E",0,""
"UD_Rembertow","10:01","2020-01-02",NA,4,NA,128,1,"Kasa","K",0,"K009"
"UD_Rembertow","10:01","2020-01-02",NA,2,NA,129,1,"Informacja / Punkt podawczy","I",0,""
"UD_Rembertow","10:01","2020-01-02",NA,2,NA,132,1,"Działalność gospodarcza","D",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,133,4,"Świadczenia rodzinne","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,134,4,"Fundusz alimentacyjny","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,33,NA,135,3,"Karta Warszawiaka","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,136,3,"Karta Dużej Rodziny","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,137,4,"Sprawy lokalowe","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,138,3,"Oświata","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,139,2,"Zezwolenia alkoholowe","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,140,3,"Ochrona środowiska","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,141,3,"Kultura","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,142,1,"Budżet obywatelski","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,143,2,"Turnusy rehabilitacyjne","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,144,2,"Architektura","B",0,"B004"
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,145,3,"Urbanistyka","B",0,""
"UD_Rembertow","10:01","2020-01-02",NA,46,NA,146,3,"Geodezja","B",0,""
"UD_Rembertow","10:01","2020-01-02",NA,4,NA,147,3,"Nieruchomości","B",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,1000002,2,"Infrastruktura","B",0,""
"UD_Rembertow","10:01","2020-01-02",NA,1,NA,148,3,"Gospodarka odpadami","B",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,1000003,4,"500+","A",0,""
"UD_Rembertow","10:01","2020-01-02",NA,0,NA,4400048,4,"Dobry start 300+","A",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,3,NA,1,10,"Kancelaria – Architektura, Infrastruktura, Ochrona Środowiska, Zezwolenia Alkoholowe","P",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,7,NA,2,9,"Świadczenia rodzinne i alimentacyjne","Z",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,7,NA,8,5,"Sprawy lokalowe","L",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,400009,5,"Warszawski bon żłobkowy","B",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,3,4,"Dodatki mieszkaniowe","M",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,7,NA,4,6,"Podatki i opłaty lokalne","H",0,"H018"
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,11,6,"Gospodarka odpadami","I",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,14,7,"KDR, Odbiory zaświadczeń","O",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,9,NA,6,5,"Działalność gospodarcza","N",0,"N006"
"UD_Praga_Polnoc","09:58","2020-01-02",NA,5,NA,5,8,"Meldunki, dowody osobiste","A",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,12,NA,9,2,"Komunikacja - składanie wniosków - prawo jazdy","E",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,400002,2,"Odbiór praw jazdy","F",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,18,NA,7,6,"Komunikacja - Rejestracja pojazdów","G",7,"G010"
"UD_Praga_Polnoc","09:58","2020-01-02",NA,5,NA,10,6,"Odbiór dowodów rejestracyjnych","D",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,13,5,"Wybory","W",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,8,NA,12,8,"Kasy","K",0,"K002"
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,400007,3,"Rodzina 500+, Dobry Start 300+","R",0,""
"UD_Praga_Polnoc","09:58","2020-01-02",NA,0,NA,3400048,0,"Dobry Start 300+,","S",0,""
"UD_Praga_Poludnie","10:02","2020-01-02",NA,18,NA,165,6,"Rejestracja pojazdów - składanie wniosków","A",56,"A034"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,6,NA,167,1,"Prawa jazdy","C",0,"C016"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,6,NA,168,2,"Dowody rejestracyjne - odbiór","D",2,"D027"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,3,NA,169,6,"Dowody osobiste i meldunki - składanie wniosków","E",2,"E015"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,7,NA,170,2,"Dowody osobiste - odbiór","F",0,"F010"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,9,NA,171,2,"Sprawy różne, kultura, sport, oświata, SK, odpady komunalne","G",0,""
"UD_Praga_Poludnie","10:02","2020-01-02",NA,4,NA,172,3,"Architektura, urbanistyka, geodezja, nieruchomości","H",1,"H037"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,5,NA,173,2,"Działalność gospodarcza","I",0,""
"UD_Praga_Poludnie","10:02","2020-01-02",NA,10,NA,174,2,"Podatki, infrastruktura, ochrona środowiska","J",0,""
"UD_Praga_Poludnie","10:02","2020-01-02",NA,2,NA,175,2,"Kasy","K",1,"K052"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,5,NA,176,2,"Sprawy lokalowe","L",0,""
"UD_Praga_Poludnie","10:02","2020-01-02",NA,6,NA,177,2,"Urząd stanu cywilnego - odpisy","U",4,"U012"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,5,NA,178,3,"Sprawy społeczne","S",0,"S008"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,5,NA,179,2,"Paszporty - składanie wniosków","P",0,"P025"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,20,NA,180,1,"Paszporty - odbiór","W",0,"W008"
"UD_Praga_Poludnie","10:02","2020-01-02",NA,21,NA,181,1,"Urząd stanu cywilnego - rejestracja zgonów","Z",0,""
"UD_Praga_Poludnie","10:02","2020-01-02",NA,0,NA,7400052,0,"Obywatel","O",0,""
"UD_Mokotow_1","10:00","2020-01-02",1,10,1,645,4,"A: Meldunki stałe","A",0,"A010"
"UD_Mokotow_1","10:00","2020-01-02",1,10,2,652,2,"G: Geodezja i kataster","G",0,"G001"
"UD_Mokotow_1","10:00","2020-01-02",0,10,3,657,0,"L: Budżet Obywatelski","L",0,""
"UD_Mokotow_1","10:00","2020-01-02",1,60,4,653,1,"I: Infrastruktura","I",0,"I001"
"UD_Mokotow_1","10:00","2020-01-02",1,10,5,650,1,"F: Zaśw. z akt","F",0,"F009"
"UD_Mokotow_1","10:00","2020-01-02",1,10,6,654,2,"N: Gospodarka Nieruchomościami Informacja Podatkowa i składanie druków IN DN","N",5,"N011"
"UD_Mokotow_1","10:00","2020-01-02",1,10,7,655,1,"Z: Rodzina 500 plus Dobry start 300 plus Karta DR Karta Warszawiaka","Z",0,"Z001"
"UD_Mokotow_1","10:00","2020-01-02",1,60,8,659,2,"K: Kasa","K",0,"K020"
"UD_Mokotow_1","10:00","2020-01-02",1,60,9,651,4,"W: Wybory","W",0,""
"UD_Mokotow_1","10:00","2020-01-02",1,15,10,658,1,"X: Przekształcenie Użytkowania Wieczystego","X",9,"X051"
"UD_Mokotow_1","10:00","2020-01-02",1,60,11,648,4,"D: Dowody osobiste - składanie wniosków","D",0,"D011"
"UD_Mokotow_1","10:00","2020-01-02",1,60,12,649,2,"E: Dowody osobiste - odbiór","E",0,"E007"
"UD_Mokotow_1","10:00","2020-01-02",1,60,13,660,2,"S: Opłata Skarbowa","S",0,"S001"
"UD_Mokotow_1","10:00","2020-01-02",1,10,14,647,1,"C: Wniosek o nadanie numeru Pesel","C",0,""
"UD_Mokotow_1","10:00","2020-01-02",1,10,15,646,1,"B: Meldunki czasowe","B",0,"B003"
"UD_Mokotow_1","10:00","2020-01-02",1,10,16,698,1,"M: Architektura i budownictwo","M",0,"M005"
"UD_Mokotow_1","10:00","2020-01-02",1,10,17,661,2,"R: Wypłaty","R",0,""
"UD_Mokotow_1","10:00","2020-01-02",1,60,18,656,2,"H: Odpady komunalne","H",0,"H002"
"UD_Mokotow_2","09:59","2020-01-02",1,10,1,473,1,"D: Prawa jazdy","D",0,"D004"
"UD_Mokotow_2","09:59","2020-01-02",1,10,2,483,1,"Z: Zaplanowana rejestracja pojazdów","Z",0,""
"UD_Mokotow_2","09:59","2020-01-02",1,10,3,471,3,"A: Rejestracja pojazdów","A",15,"A019"
"UD_Mokotow_2","09:59","2020-01-02",1,10,4,474,2,"K: Kasy","K",1,"K014"
"UD_Mokotow_2","09:59","2020-01-02",1,10,5,472,3,"B: Odbiór dowodów rejestracyjnych","B",5,"B029"
"USC_Smyczkowa","09:59","2020-01-02",1,10,1,105,1,"P: Przyjęcie oświadczenia o powrocie do nazwiska","P",0,""
"USC_Smyczkowa","09:59","2020-01-02",1,10,2,108,1,"A: Uzupełnienie aktu","A",0,""
"USC_Smyczkowa","09:59","2020-01-02",1,10,3,104,1,"S: Sprostowanie aktu stanu cywilnego","S",0,""
"USC_Smyczkowa","09:59","2020-01-02",1,10,4,107,1,"I: Inna sprawa","I",0,""
"USC_Smyczkowa","09:59","2020-01-02",1,10,5,106,1,"D: Nadanie dziecku nazwiska","D",0,""
"USC_Smyczkowa","09:59","2020-01-02",1,10,6,103,1,"O: Uznanie ojcostwa","O",0,""
"USC_Smyczkowa","09:59","2020-01-02",1,10,7,110,1,"W: Odbiór zamówionych dokumentów","W",0,"W701"
"USC_Klopotowskiego","09:59","2020-01-02",0,10,1,119,1,"P: Oświadczenie o powrocie do nazwiska noszonego przed ślubem","P",0,""
"USC_Klopotowskiego","09:59","2020-01-02",1,10,2,127,1,"Z: Zgłoszenie zgonu na podstawie karty zgonu","Z",0,"Z601"
"USC_Klopotowskiego","09:59","2020-01-02",1,10,3,128,1,"S: Sprostowanie lub uzupełnienie aktu","S",0,""
"USC_Klopotowskiego","09:59","2020-01-02",1,10,4,130,1,"Z: Sprostowanie lub uzupełnienie aktu zgonu","Z",0,""
"USC_Klopotowskiego","09:59","2020-01-02",1,10,5,126,1,"J: Zgłoszenie jubileuszu pożycia małżeńskiego","J",0,""
"USC_Klopotowskiego","09:59","2020-01-02",1,10,6,120,1,"D: Zmiana imienia dziecka","D",0,""
"USC_Klopotowskiego","09:59","2020-01-02",1,10,7,122,1,"M: Złożenie dokumentów i wydawanie zaświadczeń","M",0,"M003"
"USC_Klopotowskiego","09:59","2020-01-02",1,10,8,129,1,"M: Sprostowanie lub uzupełnienie aktu małżeństwa","M",0,""
"USC_Klopotowskiego","09:59","2020-01-02",1,10,9,94,1,"A: Rejestracja noworodków","N",0,"N801"
"USC_Klopotowskiego","09:59","2020-01-02",1,10,10,115,1,"W: Złożenie wniosku oraz odbiór zamówionych odpisów","W",2,"W001"
"USC_Klopotowskiego","09:59","2020-01-02",1,10,11,121,1,"O: Uznanie ojcostwa przed urodzeniem się dziecka","O",0,""
"USC_Falecka","09:59","2020-01-02",1,10,1,128,1,"S: Sprostowanie lub uzupełnienie aktu","S",0,""
"USC_Falecka","09:59","2020-01-02",1,10,2,118,0,"I: Zmiana imienia lub nazwiska w trybie administracyjnym","I",0,""
"USC_Falecka","09:59","2020-01-02",1,10,3,127,1,"Z: Zgłoszenie zgonu na podstawie karty zgonu","Z",1,"Z602"
"USC_Falecka","09:59","2020-01-02",1,10,4,135,0,"T: Odbiór odpisu po sprostowaniu lub uzupełnieniu","T",0,""
"USC_Falecka","09:59","2020-01-02",1,10,5,119,1,"P: Oświadczenie o powrocie do nazwiska noszonego przed ślubem","P",0,""
"USC_Falecka","09:59","2020-01-02",0,10,6,224,0,"Sprostowanie lub uzupełnienie aktów","S",0,""
"USC_Falecka","09:59","2020-01-02",1,10,7,126,1,"J: Zgłoszenie jubileuszu pożycia małżeńskiego","J",0,""
"USC_Falecka","09:59","2020-01-02",0,10,8,122,0,"M: Złożenie dokumentów i wydawanie zaświadczeń","M",0,""
"USC_Falecka","09:59","2020-01-02",1,10,9,120,0,"D: Zmiana imienia dziecka","D",0,""
"USC_Falecka","09:59","2020-01-02",0,10,10,94,0,"A: Rejestracja noworodków","N",0,""
"USC_Falecka","09:59","2020-01-02",1,10,11,137,1,"I: Informacja","I",0,"I900"
"USC_Falecka","09:59","2020-01-02",0,10,12,131,0,"T: Rejestracja na podstawie zagranicznych dokumentów","T",0,""
"USC_Falecka","09:59","2020-01-02",1,10,13,115,3,"W: Złożenie wniosku oraz odbiór zamówionych odpisów","W",2,"W008"
"USC_Falecka","09:59","2020-01-02",0,60,14,222,0,"C: Wydanie zaświadczenia o stanie cywilnym","C",0,""
"USC_Falecka","09:59","2020-01-02",0,10,15,121,0,"O: Uznanie ojcostwa przed urodzeniem się dziecka","O",0,""
"USC_Falecka","09:59","2020-01-02",0,10,16,134,0,"T: Sprostowanie lub uzupełnienie aktu","T",0,""
"USC_Sandomierska","09:59","2020-01-02",1,10,1,46,4,"A: Ewidencja gruntów i budynków","A",0,"A05"
"USC_Sandomierska","09:59","2020-01-02",1,10,2,49,4,"D: Podziały nieruchomości","D",0,"D301"
"USC_Sandomierska","09:59","2020-01-02",1,10,3,47,4,"B: Numeracja porządkowa i nazewnictwo ulic i placów","B",0,""
"USC_Sandomierska","09:59","2020-01-02",1,10,4,54,1,"K: Kasa","K",0,"E409"
"USC_Sandomierska","09:59","2020-01-02",1,10,5,50,3,"E: Wnioski o udostępnienie materiałów zasobu i zgłoszenia prac geodezyjnych","E",0,"E409"
"USC_Sandomierska","09:59","2020-01-02",1,10,6,55,1,"O: Odbiór zamówionych dokumentów","O",1,"O910"
"USC_Sandomierska","09:59","2020-01-02",1,10,7,48,4,"C: Postępowania administracyjne","C",0,""
"USC_Sandomierska","09:59","2020-01-02",1,10,8,51,2,"F: Przyjmowanie operatów technicznych do weryfikacji i wydawanie operatów do poprawy","F",0,"F509"
"USC_Sandomierska","09:59","2020-01-02",1,10,9,53,2,"H: Narady koordynacyjne","H",0,"H703"
"USC_Sandomierska","09:59","2020-01-02",1,10,10,52,2,"G: Odbiór kopii mapy zasadniczej","G",0,"G605"
"UD_Srodmiescie_1","10:00","2020-01-02",NA,3,NA,200002,2,"Kancelaria","A",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,5,NA,200003,1,"Kasa","B",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,10,NA,200004,3,"Dodatki mieszkaniowe","C",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,2,NA,200005,3,"Zezwolenia na alkohol","Z",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,0,NA,200006,3,"Gospodarka odpadami komunalnymi","S",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,0,NA,200007,8,"Karta Warszawiaka Karta Dużej Rodziny","K",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,0,NA,200008,0,"Stanowisko obsługi osób głuchych i niedosłyszących","M",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,3,NA,200009,2,"Lokale komunalne","D",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,1,NA,200010,1,"Architektura, urbanistyka, Geodezja i nieruchomości","E",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,7,NA,200011,1,"Działalność gospodarcza (CEIDG, archiwum edg)","G",1,"G015"
"UD_Srodmiescie_1","10:00","2020-01-02",NA,4,NA,200016,2,"Podatki, ochrona środowiska, kultura, sport","P",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,8,NA,200017,5,"Użytkowanie wieczyste gruntu","U",3,"U014"
"UD_Srodmiescie_1","10:00","2020-01-02",NA,0,NA,200021,8,"Bon Żłobkowy","L",0,""
"UD_Srodmiescie_1","10:00","2020-01-02",NA,0,NA,200019,8,"Świadczenia 300+, 500+","R",1,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,3,NA,1,10,"Kancelaria – Architektura, Infrastruktura, Ochrona Środowiska, Zezwolenia Alkoholowe","P",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,7,NA,2,9,"Świadczenia rodzinne i alimentacyjne","Z",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,7,NA,8,5,"Sprawy lokalowe","L",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,400009,5,"Warszawski bon żłobkowy","B",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,3,4,"Dodatki mieszkaniowe","M",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,7,NA,4,6,"Podatki i opłaty lokalne","H",0,"H018"
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,11,6,"Gospodarka odpadami","I",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,14,7,"KDR, Odbiory zaświadczeń","O",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,9,NA,6,5,"Działalność gospodarcza","N",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,5,NA,5,8,"Meldunki, dowody osobiste","A",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,12,NA,9,2,"Komunikacja - składanie wniosków - prawo jazdy","E",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,400002,2,"Odbiór praw jazdy","F",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,23,NA,7,6,"Komunikacja - Rejestracja pojazdów","G",6,"G010"
"UD_Praga_Polnoc","10:02","2020-01-02",NA,5,NA,10,6,"Odbiór dowodów rejestracyjnych","D",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,13,5,"Wybory","W",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,8,NA,12,8,"Kasy","K",0,"K002"
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,400007,3,"Rodzina 500+, Dobry Start 300+","R",0,""
"UD_Praga_Polnoc","10:02","2020-01-02",NA,0,NA,3400048,0,"Dobry Start 300+,","S",0,""
